unique_city,city,country,lat,lng
Lubukbergalung_NaN_West Sumatra_ID,Lubukbergalung,ID,-0.97419000081931,100.37804199667
Lubumbashi_NaN_Katanga_CD,Lubumbashi,CD,-11.03823114814,28.030455565089
Luebben_NaN_Brandenburg_DE,Luebben,DE,51.928671092283,13.935552634303
Luganville_NaN_Sanma_VU,Luganville,VU,-15.431355385415,167.20499794568
Lugo_Provincia de Lugo_Galicia_ES,Lugo,ES,42.957180666883,-7.5705510645658
Lugoba_NaN_Pwani_TZ,Lugoba,TZ,-6.2226417875083,38.392652078878
Lukhovka_NaN_Mordoviya_RU,Lukhovka,RU,54.217333994845,45.284826628333
Lukovetskiy_NaN_Arkhangelskaya_RU,Lukovetskiy,RU,64.21371556064702,42.50269621035073
Lukulu_NaN_Western_ZM,Lukulu,ZM,-14.157341769322958,23.33456445228667
Lumberton_Lamar County_Mississippi_US,Lumberton,US,31.029180612169,-89.404095548053
Luna_Province of Surigao del Norte_Caraga_PH,Luna,PH,9.7440709548725,125.48395100366
Lungtenzampa_NaN_Thimphu_BT,Lungtenzampa,BT,27.441861561019422,89.67234714627644
Luopioinen_Tampere_Pirkanmaa_FI,Luopioinen,FI,61.290757431939,24.695134666676
Luoyang_Luoyang Shi_Henan Sheng_CN,Luoyang,CN,34.821776678559,112.44906994019
Lusaka_NaN_Lusaka_ZM,Lusaka,ZM,-15.263958443781018,28.30996199279301
Luxor_NaN_Luxor_EG,Luxor,EG,25.42017410100685,32.99557662092943
Luz_Luz_Minas Gerais_BR,Luz,BR,-19.783047100867,-45.564022454222
Luzhou_NaN_Sichuan_CN,Luzhou,CN,28.852575343124062,105.57736326044378
Luziania_Luziania_Goias_BR,Luziania,BR,-16.057272553665,-48.261685860157
Luzino_NaN_Omsk_RU,Luzino,RU,54.952931753144,73.067251777443
Lycksele_Lycksele Kommun_Vaesterbotten_SE,Lycksele,SE,64.415675000189,18.612240997834
Lyepyel'_NaN_Vitebsk_BY,Lyepyel',BY,54.80665153741,28.64740857115
Lyman_Uinta County_Wyoming_US,Lyman,US,41.337783973293,-110.33624978055
Lyons_Linn County_Oregon_US,Lyons,US,44.79114031519949,-122.63446734564546
Lyons_Rice County_Kansas_US,Lyons,US,38.502761732764,-98.201523368814
Lyozna_Lyoznyenski Rayon_Vitebsk_BY,Lyozna,BY,54.998211452662,30.923391652846
Lyuban'_NaN_Leningrad_RU,Lyuban',RU,59.130857348181365,31.20264507239692
Lyubech_NaN_Chernihiv_UA,Lyubech,UA,51.646425001099,30.445099873923
Lyubokhna_NaN_Brjansk_RU,Lyubokhna,RU,53.460620026331,34.40573431465
Ma Lam_NaN_Binh Thuan_VN,Ma Lam,VN,11.022209324382,108.35916637659
Ma'an_NaN_Ma'an_JO,Ma'an,JO,30.20010704949816,35.734168444396275
Maanit_NaN_Central Aimak_MN,Maanit,MN,47.355443632506,107.48367614831
Maapi_NaN_Central_BW,Maapi,BW,-22.773997119385,27.386409158168
Mabini_Province of Nueva Ecija_Central Luzon_PH,Mabini,PH,15.602636668244,120.97929499923
Mabopane_City of Tshwane Metropolitan Municipality_Gauteng_ZA,Mabopane,ZA,-25.525528292093,28.284468714759
Mabuli_NaN_NaN_BW,Mabuli,BW,-25.757020204772,24.965551462991
Macalong_Province of Pangasinan_Ilocos_PH,Macalong,PH,16.017958333333,120.664845
Macao_Macao_Santarem_PT,Macao,PT,39.641714314705,-8.0036440983966
Macenta_Macenta_Nzerekore_GN,Macenta,GN,8.4255983671308,-9.3990406682243
Machachi_NaN_Pichincha_EC,Machachi,EC,-0.39804173836414,-78.810459666025
Macheta_NaN_Cundinamarca_CO,Macheta,CO,5.0772532775244,-73.553092557583
Macia_NaN_Gaza_MZ,Macia,MZ,-24.9519188790604,33.23276097730153
Macklin_NaN_Saskatchewan_CA,Macklin,CA,52.349932747189,-109.98020582215
Macouria_NaN_NaN_GF,Macouria,GF,4.9712879947102,-52.440325961909
Macquarie_NaN_Australian Capital Territory_AU,Macquarie,AU,-35.329584206455,149.01258399295
Madagh_Berkane-Taourirt_Oriental_MA,Madagh,MA,35.060118705648,-2.420926448938
Madalena_Madalena_Azores_PT,Madalena,PT,38.43275736795984,-28.449451404004
Madanapalle_Chittoor_Andhra Pradesh_IN,Madanapalle,IN,13.544244095581,78.434686258632
Madang_NaN_Madang_PG,Madang,PG,-4.7597222129013,145.67027778042
Madinat ash Shamal_NaN_Madinat ash Shamal_QA,Madinat ash Shamal,QA,26.06283365800025,51.12967214819516
Madison_Lac qui Parle County_Minnesota_US,Madison,US,44.935951361635,-96.29943660043
Madolenihm Municipality Government_Madolenihm Municipality_Pohnpei_FM,Madolenihm Municipality Government,FM,6.813554100014411,158.2040012
Madugula_Vishakhapatnam_Andhra Pradesh_IN,Madugula,IN,18.314261123993,82.818232435607
Mae Fa Luang_NaN_Chiang Rai_TH,Mae Fa Luang,TH,20.322532236101,99.882737008878
Mae La Noi_NaN_Mae Hong Son_TH,Mae La Noi,TH,18.491912271545,97.930641724161
Mae Lao_NaN_Chiang Rai_TH,Mae Lao,TH,19.746314843217,99.651056542342
Mae Phrik_NaN_Lampang_TH,Mae Phrik,TH,17.5114403855,99.059316366607
Mae Tha_NaN_Lampang_TH,Mae Tha,TH,18.109555270844,99.632868415834
Mae Wong_NaN_Nakhon Sawan_TH,Mae Wong,TH,15.88746543318,99.597274381111
Maevatanana_NaN_Betsiboka_MG,Maevatanana,MG,-16.856344510058,46.966921834851
Mafeteng_NaN_Mafeteng_LS,Mafeteng,LS,-29.72467996101,27.401763312517
Mafra_Mafra_Santa Catarina_BR,Mafra,BR,-26.33379802063,-50.001398389104
Magadi_Ramanagara_Karnataka_IN,Magadi,IN,12.95454725392,77.314054400389
Magapit_Province of Cagayan_Cagayan Valley_PH,Magapit,PH,18.125216373514,121.67546017645
Magdalena de Kino_NaN_Sonora_MX,Magdalena de Kino,MX,30.597207028984,-111.0367666711
Magelang_NaN_Central Java_ID,Magelang,ID,-7.3620873360088,110.26185852891
Magnac-Laval_Departement de la Haute-Vienne_Limousin_FR,Magnac-Laval,FR,46.335134767938,1.1880385603491
Magnitogorsk_Gorod Magnitogorsk_Chelyabinsk_RU,Magnitogorsk,RU,53.459097587685,58.988440514553
Magog_Estrie_Quebec_CA,Magog,CA,45.292931695512,-72.190145433083
Magomeni_NaN_Tanga_TZ,Magomeni,TZ,-5.493834700001912,38.435063700002246
Magsaysay_Province of Laguna_Calabarzon_PH,Magsaysay,PH,14.326101089909,121.03513641661
Magtymguly_NaN_Balkan_TM,Magtymguly,TM,38.417366993541,56.624639727511
Magugu_NaN_Manyara_TZ,Magugu,TZ,-4.0228542971763,35.773527364848
Magway_NaN_Magway_MM,Magway,MM,20.24245100605,95.142125784148
Mahabe_NaN_Melaky_MG,Mahabe,MG,-16.366735305479,45.41159747315
Mahajanga_NaN_Boeny_MG,Mahajanga,MG,-15.963208063851,45.978498196472
Mahalapye_NaN_Central_BW,Mahalapye,BW,-23.284979725652,26.75107241538
Maharagama_NaN_Western_LK,Maharagama,LK,6.7871591320453,79.960676156716
Mahibadhoo_NaN_North Central_MV,Mahibadhoo,MV,3.6124134906494,72.986740248351
Mahmudiye_NaN_Eskisehir_TR,Mahmudiye,TR,39.56991019219,30.953108946058
Mahmut Sevket Pasa_NaN_Istanbul_TR,Mahmut Sevket Pasa,TR,41.125800397355,29.256732237722
Mahmutlar_Alanya_Antalya_TR,Mahmutlar,TR,36.502590474178,32.080000997998
Maicao_NaN_La Guajira_CO,Maicao,CO,11.237876414173,-72.362162478732
Maiduguri_NaN_Borno_NG,Maiduguri,NG,11.764836208880116,13.23895595499114
Maikunkele_NaN_Niger_NG,Maikunkele,NG,9.6856777879149,6.4670025543565
Maimara_NaN_Jujuy_AR,Maimara,AR,-23.721537585612,-65.462104207518
Maizieres-la-Grande-Paroisse_Departement de l'Aube_Champagne-Ardenne_FR,Maizieres-la-Grande-Paroisse,FR,48.5027202036041,3.771698426990967
Majie_NaN_Yunnan_CN,Majie,CN,25.02087330020601,102.6277600971385
Makale_NaN_South Sulawesi_ID,Makale,ID,-3.0595589854329,119.82972798858
Makar'yev_NaN_Kostroma_RU,Makar'yev,RU,57.847272447326,43.620967203827
Makassar_NaN_South Sulawesi_ID,Makassar,ID,-5.2800169627848,119.64269112381
Makata_NaN_Southern Region_MW,Makata,MW,-15.815585191493,35.061042977265
Makhambet_NaN_Atyrau_KZ,Makhambet,KZ,47.246966359704,51.057979330732
Makhjan_Ratnagiri_Maharashtra_IN,Makhjan,IN,17.229847575765,73.276727100437
Makinsk_NaN_Aqmola_KZ,Makinsk,KZ,52.657617808135,70.483804285945
Maksi_Shajapur_Madhya Pradesh_IN,Maksi,IN,23.345829270558777,76.20569771651563
Makubetsu_NaN_Hokkaido_JP,Makubetsu,JP,44.814193141123965,141.78321246220986
Makungu_NaN_Iringa_TZ,Makungu,TZ,-8.500971463480907,35.49729441115262
Mala_Mala Kommun_Vaesterbotten_SE,Mala,SE,65.607773312247,18.62046283174
Malabadi_NaN_Diyarbakir_TR,Malabadi,TR,38.173203782057,41.137726499025
Malad City_Oneida County_Idaho_US,Malad City,US,42.118170522793,-112.21787703531
Malandag_Province of Sarangani_Soccsksargen_PH,Malandag,PH,6.316085993139419,125.25187153075638
Malang_NaN_East Java_ID,Malang,ID,-7.9576146567908,112.65621496724
Malangali_NaN_Iringa_TZ,Malangali,TZ,-8.5078101011623,35.060159513141
Malaryta_NaN_Brest_BY,Malaryta,BY,51.97452967789,23.946427965442
Malavalli_Mandya_Karnataka_IN,Malavalli,IN,12.400208334279,77.127436664752
Malax_Vaasa_Ostrobothnia_FI,Malax,FI,62.84734408574453,21.699506223430827
Male_NaN_Maale_MV,Male,MV,4.2736377829943,73.572599626542
Malemort-sur-Correze_Departement de la Correze_Limousin_FR,Malemort-sur-Correze,FR,45.180958283257,1.5927446521875
Maletto_Catania_Sicily_IT,Maletto,IT,37.837057481899,14.90768906581
Maliana_NaN_Bobonaro_TL,Maliana,TL,-9.030556283685591,125.29529591923088
Malilla_Hultsfreds Kommun_Kalmar_SE,Malilla,SE,57.295633282465,15.923763116747
Malir Cantonment_NaN_Sindh_PK,Malir Cantonment,PK,25.321448227546,67.568831564397
Mallala_Mallala_South Australia_AU,Mallala,AU,-34.460746929097,138.36469321491
Mallig_Province of Isabela_Cagayan Valley_PH,Mallig,PH,17.196783489481525,121.61107113125522
Malmberget_Gallivare Kommun_Norrbotten_SE,Malmberget,SE,67.576975904902,20.878915943009
Malmesbury_West Coast District Municipality_Western Cape_ZA,Malmesbury,ZA,-33.530913578791,18.672045411537
Malmstrom Air Force Base_Cascade County_Montana_US,Malmstrom Air Force Base,US,47.456265478901,-111.07921012501
Maloy_Vagsoy_Sogn og Fjordane_NO,Maloy,NO,61.93826688976187,5.048243053155125
Maloye Ganyushkino_NaN_Atyrau_KZ,Maloye Ganyushkino,KZ,46.594696094699,49.192808111712
Malpils_NaN_Malpils_LV,Malpils,LV,56.966883816747,25.217911261329
Malunda_NaN_Sulawesi Barat_ID,Malunda,ID,-2.9472381419861,118.87031434135
Mammoth Lakes_Mono County_California_US,Mammoth Lakes,US,37.614152062806,-118.81098788303
Mamou_Mamou Prefecture_Mamou_GN,Mamou,GN,10.465824487785,-12.12560566119
Mamuju_NaN_Sulawesi Barat_ID,Mamuju,ID,-2.6362810988985,118.97940357317
Mamuniyeh_NaN_Markazi_IR,Mamuniyeh,IR,35.254057187878,50.556893499147
Man_NaN_Dix-Huit Montagnes_CI,Man,CI,7.4026903316989,-7.5568817225793
Mana_Guyane_Guyane_GF,Mana,GF,5.6912784073741,-53.827236882415
Manacor_Illes Balears_Balearic Islands_ES,Manacor,ES,39.540821990764,3.2368179399204
Manado_NaN_North Sulawesi_ID,Manado,ID,1.4850189804997,124.84832391084
Manali_Kulu_Himachal Pradesh_IN,Manali,IN,32.272895380701,77.180878365245
Manati_NaN_Las Tunas_CU,Manati,CU,21.146273556014,-76.932585876441
Manaus_Manaus_Amazonas_BR,Manaus,BR,-2.794862843488,-60.036777433809
Manazo_Provincia de Puno_Puno_PE,Manazo,PE,-15.789997865481,-70.348913751801
Mancos_Montezuma County_Colorado_US,Mancos,US,37.294371416139,-108.43738360452
Mandalay_NaN_Mandalay_MM,Mandalay,MM,21.899505277777777,96.19239611111112
Mandeni_iLembe District Municipality_KwaZulu-Natal_ZA,Mandeni,ZA,-29.203515990137,31.448036925164
Mandi_Mandi_Himachal Pradesh_IN,Mandi,IN,31.702203198711,76.95147155267
Mandiana_Mandiana Prefecture_Kankan_GN,Mandiana,GN,10.535141391660307,-8.159951369322945
Manduria_Provincia di Taranto_Apulia_IT,Manduria,IT,40.356473261649,17.641352661588
Mandvi_Kachchh_Gujarat_IN,Mandvi,IN,22.90040703363,69.429993793787
Mang'it Shahri_NaN_Karakalpakstan_UZ,Mang'it Shahri,UZ,42.126661623762,60.067965040971
Manhica_NaN_Maputo_MZ,Manhica,MZ,-25.622637739728,32.676003349679
Manilla_Tamworth Municipality_New South Wales_AU,Manilla,AU,-30.945970234219,150.54677954418
Manises_Provincia de Valencia_Valencia_ES,Manises,ES,39.496614882897,-0.50043771328477
Maniwaki_Outaouais_Quebec_CA,Maniwaki,CA,46.340228913845,-76.020306641947
Manjacaze_NaN_Gaza_MZ,Manjacaze,MZ,-24.98934301373101,33.92430994263357
Mankato_Jewell County_Kansas_US,Mankato,US,39.668137025067,-98.054475024191
Mankoeng_Capricorn District Municipality_Limpopo_ZA,Mankoeng,ZA,-23.965624172629,29.961676792208
Mannford_Creek County_Oklahoma_US,Mannford,US,36.216657520069,-96.377287041149
Manning_NaN_Alberta_CA,Manning,CA,56.790845500626,-117.64485135298
Mannum_Mid Murray_South Australia_AU,Mannum,AU,-34.855973441138,139.38705033365
Manogpi_Province of Bulacan_Central Luzon_PH,Manogpi,PH,13.309715000273,121.18851800031
Manon_Provincia da Coruna_Galicia_ES,Manon,ES,43.74817105122,-7.6958060941634
Manowa_NaN_Eastern Province_SL,Manowa,SL,8.3022578247556,-10.707194835293
Manpur_Indore_Madhya Pradesh_IN,Manpur,IN,22.45362782154137,75.6425314143958
Mansa_NaN_Luapula_ZM,Mansa,ZM,-10.992436863739,28.088792891904
Mansfield_De Soto Parish_Louisiana_US,Mansfield,US,32.079711156347,-93.576024334349
Mansfield_Mansfield_Victoria_AU,Mansfield,AU,-37.067881264233,146.34184009561
Mansfield_Tioga County_Pennsylvania_US,Mansfield,US,41.828585462043,-77.088113599698
Manta_NaN_Cundinamarca_CO,Manta,CO,5.012249486155,-73.528445972719
Manzanares_Provincia de Ciudad Real_Castille-La Mancha_ES,Manzanares,ES,38.991889954492,-3.3882674705886
Manzanillo_Manzanillo_Colima_MX,Manzanillo,MX,19.119265008536,-104.36442862992
Manzherok_Mayminskiy Rayon_Altay_RU,Manzherok,RU,51.785570245913,85.746436050174
Manzil Kamil_NaN_Al Munastir_TN,Manzil Kamil,TN,35.474683677714,10.631367212958
Mapiri_NaN_La Paz_BO,Mapiri,BO,-15.319152967843136,-68.26996899817384
Maputo_NaN_Maputo City_MZ,Maputo,MZ,-25.716332480508783,32.74137330256245
Mar del Plata_NaN_Buenos Aires_AR,Mar del Plata,AR,-38.039521967148,-57.593012072088
Marabella_NaN_City of San Fernando_TT,Marabella,TT,10.31908054881,-61.430389306397
Maracaju_Maracaju_Mato Grosso do Sul_BR,Maracaju,BR,-21.646540505118,-55.103583681271
Maracanau_Maracanau_Ceara_BR,Maracanau,BR,-3.8425826184732,-38.592216716989
Maracas_Maracas_Bahia_BR,Maracas,BR,-13.014087465371103,-40.60756085789444
Maracay_Municipio Girardot_Aragua_VE,Maracay,VE,10.250742944303,-67.627473524167
Maracha_Maracha District_Northern Region_UG,Maracha,UG,3.273288919794,31.104398534596
Maragua_NaN_Murang'a District_KE,Maragua,KE,-0.80519261421883,37.008924274095
Marana_Provincia de Leon_Castille and Leon_ES,Marana,ES,43.124558168,-5.171306947044
Marao_Province of Quezon_Calabarzon_PH,Marao,PH,13.907668972951392,121.8569287096908
Marathon_NaN_Ontario_CA,Marathon,CA,48.714202294476,-85.757041416094
Marau_Marau_Bahia_BR,Marau,BR,-13.978300031401,-38.949488682297
Marcabal_Sanchez Carrion_La Libertad_PE,Marcabal,PE,-7.7058159728093,-78.021563022899
Marck_Departement du Pas-de-Calais_Nord-Pas-de-Calais_FR,Marck,FR,50.9467530409,1.9670425034731
Marco_Collier County_Florida_US,Marco,US,25.989970734114,-81.614277960659
Marconia_Provincia di Matera_Basilicate_IT,Marconia,IT,40.333840391196,16.799942034837
Marcos Juarez_NaN_Cordoba_AR,Marcos Juarez,AR,-32.686381571372,-62.103107486772
Marg`ilon_NaN_Fergana_UZ,Marg`ilon,UZ,40.489382514571,71.631108705308
Margaret River_Augusta-Margaret River Shire_Western Australia_AU,Margaret River,AU,-33.864805546299,115.11586111597
Maria Aurora_Province of Aurora_Central Luzon_PH,Maria Aurora,PH,15.778876666667,121.33701333333
Marielund_Soderhamns Kommun_Gaevleborg_SE,Marielund,SE,61.440045193837,17.12861649972
Marigny_Departement de la Manche_Lower Normandy_FR,Marigny,FR,49.181996738521,-1.2319562997711
Marilia_Marilia_Sao Paulo_BR,Marilia,BR,-22.291505620965,-50.011425764568
Marina_NaN_Splitsko-Dalmatinska_HR,Marina,HR,43.382281881015,16.41157939924
Marion_Smyth County_Virginia_US,Marion,US,36.754533683463,-81.496710210307
Marivan_NaN_Kordestan_IR,Marivan,IR,35.519559956261,46.195084548568
Markesan_Green Lake County_Wisconsin_US,Markesan,US,43.723641715678,-89.051088333503
Market Weighton_East Riding of Yorkshire_England_GB,Market Weighton,GB,53.842608698084,-0.63260172366037
Marlow_NaN_Mecklenburg-Vorpommern_DE,Marlow,DE,54.112950449686,12.568494777136
Marmaris_Marmaris_Mugla_TR,Marmaris,TR,36.913551727148,28.277079904373
Maroua_NaN_Far North_CM,Maroua,CM,10.588400458901,14.312758143682
Marovoay_NaN_Boeny_MG,Marovoay,MG,-16.238603023786,46.766219027158
Marquelia_NaN_Guerrero_MX,Marquelia,MX,16.582023467376,-98.814106284665
Marrakesh_Marrakech_Marrakech-Tensift-Al Haouz_MA,Marrakesh,MA,31.796686115941,-8.1109616180813
Marsa Alam_NaN_Red Sea_EG,Marsa Alam,EG,24.391331900332,35.249620462177
Marsassoum_NaN_Kolda_SN,Marsassoum,SN,12.982008633597866,-15.885106171029038
Marsaxlokk_NaN_Marsaxlokk_MT,Marsaxlokk,MT,35.837049836758,14.555955965877
Marsing_Owyhee County_Idaho_US,Marsing,US,43.360277894153,-116.92652929212
Martapura_NaN_South Sumatra_ID,Martapura,ID,-4.318366816883993,104.33633763256472
Martil_Tetouan_Tanger-Tetouan_MA,Martil,MA,35.624535861366,-5.327599332102
Martin_Bennett County_South Dakota_US,Martin,US,43.172642113008,-101.84781431879
Martinez Dominguez_Guadalupe_Zacatecas_MX,Martinez Dominguez,MX,22.661672794964,-102.44680137033
Martinsville_Clark County_Illinois_US,Martinsville,US,39.365996917508,-87.863670228265
Martuk_NaN_Aqtoebe_KZ,Martuk,KZ,50.705947817937,56.478551165454
Marvdasht_NaN_Fars_IR,Marvdasht,IR,29.988284701038,52.954639295711
Mary_NaN_Mary_TM,Mary,TM,38.270282754345,61.711075339758
Masagua_Municipio de Masagua_Escuintla_GT,Masagua,GT,14.264326335664,-90.842823245437
Masakin_NaN_Susah_TN,Masakin,TN,35.730616886015,10.572951587998
Masal_NaN_Gilan_IR,Masal,IR,37.253750133711,49.181141918221
Mascara_NaN_Mascara_DZ,Mascara,DZ,35.436735062399,0.053142632713255
Mascote_Mascote_Bahia_BR,Mascote,BR,-15.991494037245,-39.514602040478
Masina_NaN_Kinshasa_CD,Masina,CD,-4.4489134833985,16.196985523106
Masindi Port_Kiryandongo District_Western Region_UG,Masindi Port,UG,1.4276383336439,32.17291666752
Masloc_Comuna Masloc_Timis_RO,Masloc,RO,45.996404978715,21.455613259494
Massena_St. Lawrence County_New York_US,Massena,US,45.028572961061,-74.880380214944
Matadi_NaN_Bas-Congo_CD,Matadi,CD,-5.7629872817784,13.983453703583
Matagami_Nord-du-Quebec_Quebec_CA,Matagami,CA,50.477190003838,-77.275396571352
Matamata_Matamata-Piako District_Waikato_NZ,Matamata,NZ,-38.055477481437,175.66404433866
Matane_Bas-Saint-Laurent_Quebec_CA,Matane,CA,48.84913741816,-67.513375780956
Matara_NaN_Southern_LK,Matara,LK,5.9890773448513,80.500170895244
Matavai_NaN_NaN_WS,Matavai,WS,-14.008419897157136,-171.58465726581068
Mathakola_NaN_Central_BW,Mathakola,BW,-22.743896948443,27.278916784648
Mathathane_NaN_Central_BW,Mathathane,BW,-22.498564432235,29.211897809234
Mathba_NaN_Barisal_BD,Mathba,BD,22.0181196,89.96370401651652
Matheran_Raigarh_Maharashtra_IN,Matheran,IN,18.906488880519,73.208798599723
Mathis_San Patricio County_Texas_US,Mathis,US,28.008878374934,-97.713332860339
Matian_NaN_Jiangxi Sheng_CN,Matian,CN,27.505860948003523,114.13227384714769
Matisi_NaN_Burtnieki_LV,Matisi,LV,57.556620485192,25.120944439413
Matola_NaN_Maputo_MZ,Matola,MZ,-25.911941754151,32.422905541994
Matour_Departement de Saone-et-Loire_Bourgogne_FR,Matour,FR,46.41425716571078,4.433881452271702
Matsuyama_Shikoku-chuo Shi_Ehime_JP,Matsuyama,JP,33.874352431875,132.78348157624
Maubin_NaN_Ayeyarwady_MM,Maubin,MM,16.724145816371,95.777741458627
Maun_NaN_North West_BW,Maun,BW,-20.090968862573,23.328482014168
Mawlamyine_NaN_Mon_MM,Mawlamyine,MM,16.380936596141,97.525474433666
Mawlamyinegyunn_NaN_Ayeyarwady_MM,Mawlamyinegyunn,MM,16.378075316816,95.322475633113
Maxixe_NaN_Inhambane_MZ,Maxixe,MZ,-23.74908734783008,35.29282971810106
Maybole_South Ayrshire_Scotland_GB,Maybole,GB,55.372113748532,-4.7523779297601
Maymay_NaN_Badakhshan_AF,Maymay,AF,38.416191775986,71.072083121592
Mayo Belwa_NaN_Adamawa_NG,Mayo Belwa,NG,8.8089375960118,12.153551139269
Mayocc_Provincia de Churcampa_Huancavelica_PE,Mayocc,PE,-12.81095759529,-74.38626277191
Mayskiy_NaN_Belgorod_RU,Mayskiy,RU,50.503515716124,36.481139875095
Mazabuka_NaN_Southern_ZM,Mazabuka,ZM,-16.04648977871186,27.66001086379647
Mazar-e Sharif_NaN_Balkh_AF,Mazar-e Sharif,AF,36.697942292428,67.111187376545
Mazatlan_NaN_Sinaloa_MX,Mazatlan,MX,23.244015054241,-106.45144792708
Mbale_Mbale District_Eastern Region_UG,Mbale,UG,1.0840897126675,34.07470841592
Mbanza Congo_NaN_Zaire_AO,Mbanza Congo,AO,-5.6832460633328,14.054431804263
Mbanza-Ngungu_NaN_Bas-Congo_CD,Mbanza-Ngungu,CD,-5.4373452535486,14.466615234014
Mbekenyera_NaN_Lindi_TZ,Mbekenyera,TZ,-9.865632800000004,38.892371
Mbomba_NaN_East Nusa Tenggara_ID,Mbomba,ID,-8.829675569704,121.62364386813
Mbuji-Mayi_NaN_Kasai-Oriental_CD,Mbuji-Mayi,CD,-6.309840279324053,23.97030145029821
McCall_Valley County_Idaho_US,McCall,US,45.007422590982,-116.28048395268
McCleary_Grays Harbor County_Washington_US,McCleary,US,47.032734421817,-123.11007874287
McConnellsburg_Fulton County_Pennsylvania_US,McConnellsburg,US,40.01064155533,-78.096973525539
McCord_Osage County_Oklahoma_US,McCord,US,36.47290628762,-97.067833207851
McMinns Lagoon_Litchfield_Northern Territory_AU,McMinns Lagoon,AU,-13.232958757961656,130.83898775445562
Meads_Boyd County_Kentucky_US,Meads,US,38.39434036268,-82.704803852696
Mecca_Riverside County_California_US,Mecca,US,33.578381908028,-116.09516607137
Mechanic Falls_Androscoggin County_Maine_US,Mechanic Falls,US,44.093509289043,-70.431389019406
Medeiros Neto_Medeiros Neto_Bahia_BR,Medeiros Neto,BR,-17.256565585173178,-40.236918129629366
Medenine_NaN_Madanin_TN,Medenine,TN,33.57621045120027,10.69338552573432
Medical Lake_Spokane County_Washington_US,Medical Lake,US,47.507953494333,-117.70961396288
Medicine Hat_NaN_Alberta_CA,Medicine Hat,CA,49.784270254198,-110.34355766873
Medicine Lodge_Barber County_Kansas_US,Medicine Lodge,US,37.275596117544,-98.620244664165
Medina Estates_NaN_Greater Accra_GH,Medina Estates,GH,5.7330089474562,-0.16444863932965
Medina_NaN_Al Madinah al Munawwarah_SA,Medina,SA,24.487642099039,39.608932056219
Medvedevo_NaN_Mariy-El_RU,Medvedevo,RU,56.510606914359,47.846270049893
Medzilaborce_NaN_Presovsky_SK,Medzilaborce,SK,49.25978797373706,21.87904721467181
Meerut_Meerut_Uttar Pradesh_IN,Meerut,IN,28.910580590798,77.639704742825
Mehndawal_Sant Kabir Nagar_Uttar Pradesh_IN,Mehndawal,IN,26.94775653695,83.091971739048
Mehrabpur_NaN_Balochistan_PK,Mehrabpur,PK,28.017671302753683,68.0973542461973
Meiktila_NaN_Mandalay_MM,Meiktila,MM,21.003868948818,95.985191939551
Mekele_NaN_Tigray_ET,Mekele,ET,13.495172338401,39.419102502058
Mel'nikovo_NaN_Tomsk_RU,Mel'nikovo,RU,56.54959805251,84.04947703699
Melbourn_Cambridgeshire_England_GB,Melbourn,GB,52.059419511649,0.049381348457402
Melchor de Mencos_NaN_Peten_GT,Melchor de Mencos,GT,16.899176811231,-89.296353775825
Melenki_NaN_Vladimir_RU,Melenki,RU,55.369802986257,41.723225509631
Meleuz_NaN_Bashkortostan_RU,Meleuz,RU,52.821978864374,55.989839887803
Melioratorov_NaN_Tjumen_RU,Melioratorov,RU,57.19949140411,65.621484707115
Meliton Albanez Dominguez_La Paz_Baja California Sur_MX,Meliton Albanez Dominguez,MX,23.813388064861,-110.08874628386
Melody Hill_Vanderburgh County_Indiana_US,Melody Hill,US,38.013466396686,-87.52838661596
Melong_NaN_Littoral_CM,Melong,CM,5.0618700775442,9.9999165313738
Melukote_Mandya_Karnataka_IN,Melukote,IN,12.655651210414783,76.6826411371868
Melur_Madurai_Tamil Nadu_IN,Melur,IN,10.013645205984,78.299004961861
Melville_NaN_Saskatchewan_CA,Melville,CA,51.210195688091,-103.17490293108
Melville_Yalgoo_Western Australia_AU,Melville,AU,-28.15644444451,117.679
Mempawah_NaN_West Kalimantan_ID,Mempawah,ID,0.3833755,108.948532
Memphis_Hall County_Texas_US,Memphis,US,34.789650162209,-100.58072578627
Mendeleyevo_NaN_Perm_RU,Mendeleyevo,RU,58.114338214646,55.099118349954
Mendeleyevsk_NaN_Tatarstan_RU,Mendeleyevsk,RU,55.896271049625,52.253391369124
Mendota_LaSalle County_Illinois_US,Mendota,US,41.67675048405,-89.053780615122
Mengellang_NaN_Ngarchelong_PW,Mengellang,PW,7.7098462175228,134.63209200869
Menglie_NaN_Yunnan_CN,Menglie,CN,22.04328348074656,101.64101470962672
Meniko_NaN_Lefkosia_CY,Meniko,CY,35.064677318677,33.099702818709
Meningie_The Coorong_South Australia_AU,Meningie,AU,-35.58833305911,139.80699628989
Mentarang_NaN_North Kalimantan_ID,Mentarang,ID,3.4991164387942,116.38351390583
Mentor-on-the-Lake_Lake County_Ohio_US,Mentor-on-the-Lake,US,41.717998161629,-81.320145131737
Menye_NaN_Manisa_TR,Menye,TR,38.560235190047,28.539582168921
Mercadal_Illes Balears_Balearic Islands_ES,Mercadal,ES,39.984598551437,4.0683383409446
Mercaderes_NaN_Cauca_CO,Mercaderes,CO,1.9270198619324,-77.160286795178
Mercin_NaN_Mersin_TR,Mercin,TR,36.830116820075,34.537314560039
Mergasur_NaN_Arbil_IQ,Mergasur,IQ,37.110332042312,44.313491026971
